hashcode	mean
u0jerdy	2.8617972880675713
u0jeren	3.2640506217136562
u0jerep	3.1628773084228783
u0jerg0	2.012578220357402
u0jerg1	2.8923015824691483
u0jerg4	2.976166670012207
u0jerg6	3.0610481219672194
u0jerg7	3.0986009696474675
u0jergk	4.412326764567739
u0jergs	5.353492231334605
u0jergu	6.254084416420799
u0jergv	5.291668138661902
u0jeruh	4.986281710964705
u0jergg	0.9401677984528214
u0jeru5	3.3746136614686493
u0jeru7	3.062414819527915
u0jeru6	5.5297825189737395
u0jeruk	5.87279605134347
u0jerus	3.368809530205863
u0jerut	4.787163606316257
u0jeruw	5.294914511616179
u0jerur	2.887276370196025
u0jg2h2	3.1881905733393046
u0jg2h3	1.9390480203708034
u0jg2h9	4.150464848255612
u0jg2h6	3.0358767884359796
u0jg2h1	1.2720214579892617
u0jg2h4	1.701003812081684
u2vmxx3	7.623544345123271
u2vmxx2	4.687562617841362
u2vmxrr	12.395634327848576
u2vmxrx	18.729240516296127
u2vmxrw	11.157217796708139
u2vmxrt	5.9329906458796176
u2vmxru	0.8514151538499884
u2vmxrg	3.173892492685777
u2vmz24	7.4822567558431246
u2vmz21	2.968670155633303
u2vmz20	1.3907550748995803
u2vmz22	5.302949103743749
u2vmz0r	17.074144854150283
u2vmz0p	23.0571073670222
u2vmz0n	23.19748983304955
u2vmz0j	15.848709039134588
u2vmz0h	13.11550623912791
u2vmz05	8.23468600608424
u2vmz04	3.3284826844940585
u2vmz01	0.8788610342168097
u2vmz00	1.787238754186007
u2vmybp	5.174393431772283
u2vmybn	2.7105689143137544
u2vmybj	6.4809264199703875
u2vmybh	8.92465380572584
u2vmwzu	7.700090496251465
u2vmwzg	21.09474089572019
u2vmwzf	28.509126783604025
u2vmwzc	21.10301210563444
u2vmwzb	6.192313171068997
u2vmwxz	5.02257180009733
u2vmwxx	5.3994342521261185
u2vmwxw	15.060970077118984
u2vmwxt	18.017163357777367
u2vmwxv	11.72824997903294
u2vmwxu	4.645561130398015
u2vmwxg	3.387833844826073
u2vmwxf	1.2515580123336554
u2vmwxc	6.663554379944762
u2vmwxb	7.863794736186519
u2vmwrz	12.538099533411582
u2vmwry	11.703886277457858
u2vmy2n	16.50728124586583
u2vmy2m	11.328649779854924
u2vmy2t	3.9547197646351306
u2vmy2v	1.22231099502305
u2vmy2u	6.5506239268552084
u2vmy3h	22.6924812670512
u2vmy35	19.738930132378147
u2vmy34	16.91648820112702
u2vmy36	14.23436942239125
u2vmy33	9.259619434870407
u2vmy39	3.75451632543233
u2vmy38	6.354357537742867
u2vmy3b	2.4843502482907454
u2vmy1z	5.435055603278888
u2vmy4p	8.82612837512537
u2vmy4n	2.857710949763118
u2vmy4j	11.16715926540053
u2vmy4m	28.041139638364502
u2vmy4t	12.08025500021703
u2vmy4v	14.680832843190366
u2vmy4u	9.25970261868485
u2vmy5h	5.067513600216677
u2vmy5j	0.7344820940564949
u2vmy5m	4.942355422094112
u2vmy5t	21.923079741670353
u2vmy5v	2.7709147819329
u2vmy5u	4.3990586738887
u2vmyhh	2.647305796486098
u2vmyhk	4.716420542197348
u2vmyh7	3.448622297772217
u2vmyh6	7.571348262708812
u2vmyh3	6.43690066224005
u2vmyh2	6.33508518367596
u2vmvur	7.48519668817805
u2vmvux	4.33887912634995
u2vmvuw	3.686054740160702
u2vmvut	4.9977340580485965
u2vmvus	4.713180113656855
u2vmvue	3.717751630984008
u2vmvud	2.7189711931472695
u2vmvu9	2.431872235804573
u2vmvu8	3.7370866055917182
u2vmvsx	3.33997246571624
u2vmvsz	3.6153048324940995
u2vmvsy	4.682644339722166
u2vmvsv	5.76395040571619
u2vmvsu	4.670732586684312
u2vmvsg	3.6655232935630053
u2vmvsf	5.87928126066641
u2vmvt4	6.868132876476217
u2vmvt1	5.802575700743504
u2vmvt0	1.9727381410458698
u2vmvmp	3.0466327740115693
u2vmvmn	5.8680831350610685
u2vmvmj	9.259958147508062
u2vmvmm	6.08793808028595
u2vmvmk	3.0782583249055993
u2vmvm7	2.268571952185815
u2vmvm6	0.9876279416193933
u2vmvm3	1.75545654769226
u2vmvm8	2.059925723627743
u2vmvjx	0.871216643753949
u2vmvjr	1.324188505815671
u2vmvjq	1.8820769519547682
u2vmvjm	1.1759675406486387
u2vmvjk	6.546433447324534
u2vmvjh	13.134791728228231
u2vmvj5	9.67165789662102
u2vmvhg	11.6501447253812
u2vmvhf	15.12769198019748
u2vmvhc	14.119117646612168
u2vmvh9	15.706550306259013
u2vmvh8	17.926547760932216
u2vmvh2	10.932254268605721
u2vmuur	5.509305678151376
u2vmuuq	8.110729721945065
u2vmuum	2.044653650339597
u2vmuut	3.031122893841467
u2vmuus	6.819568594865255
u2vmuue	8.570031867866781
u2vmuud	1.9639521700421996
u2vmuu9	1.3038453109505732
u2vmuu8	1.6964858444135922
u2vmuub	2.594011871248193
u2vmusz	1.5889615058276754
u1zjb1m	32.12978538766028
u1zjb1q	9.997723054454232
u1zjb1r	13.703859374412943
u1zjb32	13.382600291137303
u1zjb33	11.8597797175037
u1zjb36	10.520777095456157
u1zjb37	10.65455514260491
u1zjb3k	8.19591424515428
u1zjb3s	7.0823765671728
u1zjb3t	7.970940549021836
u1zjb3w	6.139657154118999
u1zjb3x	7.738835568397283
u1zjb98	8.641913303426728
u1zjb99	8.264374284643342
u1zjb9c	2.3431923097613847
u1zjbd1	4.973008523861835
u1zjbd3	5.400435565844265
u1zjbd9	6.859198534944925
u1zjbdc	1.09170631245357
u1zjbdb	0.8195999947508836
u1zjb6z	0.8118934340966882
u1zjb6y	2.2168967069689502
u1zjb6v	2.5825132131702535
u1zjb6t	2.4654501338793615
u1zjb6m	0.9929326028542814
u1zjb6s	0.9946315979155438
u1zjb6e	0.9523385965485393
u1zjb6d	0.8659027411146365
u1zjb69	1.1993547002408833
u1zjb68	1.3081163577266695
u1zjb4x	2.0355557199745675
u1zjb4w	2.6713811019876252
u1zjb4t	1.2435580214838022
u1zjb4s	0.7443620515102768
u1zjb4e	1.80876586549584
u1zjb4g	2.006338027902784
u1zjb4f	1.3858634311953215
u1zjb4c	0.558835139927299
u1zjb4b	1.4558110941782054
u1zjb48	2.530383036370789
u1zjb49	3.1123242014488257
u1zjb42	3.437301711731925
u1zjb40	4.981995352821016
u1zjb1b	2.8051494691941716
u1zjb18	17.016139666808748
u1yvzcx	7.022245311389623
u1yvzcr	7.661601246511045
u1yvzcq	8.977848511173198
u1yvzcn	10.528978465007299
u1yvzby	4.409061450013559
u1yvzbw	10.339034579513697
u1yvzbt	9.441007382587742
u1yvzbs	7.467626960109072
u1yvzbk	7.458538842409792
u1yvzb7	5.195516198742793
u1yvzb6	2.628145210075591
u1yvzb5	3.94639884890424
u1yvzbz	2.9005248677757134
u1yvzcp	4.461256099088665
u1zjb19	10.029679985791208
u1zjb1d	3.136671036531535
u1zjb1e	1.0505980575514706
u1zjb1s	1.7993530012734034
u1zjb1k	2.47206394210799
v6555fw	16.561709609554338
v6555fx	3.1552796491048714
v6555fr	5.12219437224775
v655h42	6.524131864121411
v655h40	6.4854842902640994
v655h41	3.9376556113335854
v655h1c	1.1620265333447226
v655h1f	1.9517287851343017
v655h1d	4.9288386717996575
v655h1e	8.89432309179541
v655h1k	11.25671455669822
v655h1m	10.897866867819252
v655h1j	12.180992676076979
v655h1n	12.359096342993585
v655h0y	12.495118960918468
v655h0z	12.802845355698107
v655h2b	5.3677235074308784
v655h2c	2.2429214646907347
v655h2f	2.0059521703754895
v655h2g	2.1117958832912778
v655h2u	1.6153954397385228
v655h2v	1.68663285102106
v655h2y	2.7100969723414337
v655h3n	1.9108049516865224
v655h3p	1.5016727110932355
v655h90	1.3398582622019994
v655h93	0.812073312722775
v655h96	2.120983754418481
v655h97	1.8043211559383137
v655h9k	0.9979992668937698
v655h9s	0.38151540030539566
v655h9t	2.436302519871113
v655h9w	3.35800945125289
v655h9x	2.4286572410632195
v655h9z	1.4472898370548413
v655h9y	1.4765358992849753
v655hdn	3.700251870958286
v655hdp	4.1569856620439944
v655hcb	0.808190568426315
v655hcc	0.32111127622674374
v655hcf	2.25868439817509
v655hcg	2.68024722175755
v655hce	2.580806625893563
v655hcs	0.5583377186273683
v655hct	0.42865837177597094
v655hcw	1.3248269826573593
v655hcr	0.19930174042456297
v655j12	0.2073026316214572
v655j13	0.05723910801887183
v655j16	0.084260315527967
v655j14	0.0918632116914466
v655j15	0.5564948049660116
v655j1h	1.085829852534582
v655j1j	1.3232262880573558
v655j0y	0.14443220595514616
v655j0z	0.5137125661450167
v655j2b	0.928023888069169
v655j2c	1.4612803969738035
v655j29	1.74261512180704
v655j2d	2.0241871270805047
v655j2e	1.7345768892347018
v655j2s	0.2620028240921332
v655j2k	0.0283401381475135
v655j2m	1.1977745260356056
v655j2q	4.184773650551498
v655j2p	3.653485491255593
v655j80	4.167621374839315
v654vxb	3.02135651997563
v654vxc	2.531489437985676
v654vxf	3.7916843058075425
v654vxd	5.152350915214095
v654vxe	5.3203486837650535
v654vxs	6.2664459686122225
v654vxk	6.857517882125674
v654vxm	6.952224454865413
v654vxq	6.707104211052385
v654vxr	7.06460849209915
v654vxp	7.69915118100738
v654vz0	8.32891475288591
v654vz1	7.797484673698159
v654vz4	7.265830889707623
v654vyf	7.115702488029361
v654vyg	6.49170722374971
v654vyu	6.478621957350987
v654vyv	6.311218999614222
v654vyt	5.5958934568696295
v654vyw	7.0892076911658
v654vyx	7.793643624336552
v654yn8	6.469530355634653
v654yn2	6.421082278186151
v654yn3	6.986130353048435
v654yn6	8.121124830456695
v654yn7	8.202653505168788
v654yn5	8.97833955856669
v654ynh	9.719731887777542
v654ynj	9.431751535878087
v654ynn	8.261208663680337
v654yjz	7.888913349953905
v654ymb	7.563768179289104
v654ymc	7.238459721570223
v654ymd	6.70929332122611
v654yme	5.074676963001449
v654yms	5.320269286906337
v654ymt	5.282053348332497
v654ymq	5.282428595238783
v654ymr	6.236996575152863
v654yt2	8.052275598216383
v654yt3	10.067220082170975
v654yt6	11.4933112217431
v654yt7	12.147719338967127
v654ytk	13.433284903134501
v654yth	13.9195779264065
v654ytj	13.6243846098082
v654ytn	13.358369627800565
v654ytp	14.1978586510788
v654yv0	14.610912749213734
v654yv1	14.081960699331626
v654yv4	13.837689543592125
v654yv5	14.4316956508896
v654yvh	14.013406820880551
v654yvj	12.366646946436775
v654yvn	8.99519975091588
v654yvp	7.118966442524102
v654zj0	6.272178564286493
v654zj1	6.113439000617039
v654zj4	7.016732872516842
v654zj5	9.054302098238722
v654zjh	6.22372832563357
v654zjj	4.463755505897218
v654zjn	1.2730504212718168
v654zjp	0.7763122208744985
v654zm0	5.272337188834364
v654zm1	4.226903120993557
v654zm4	3.373452367440242
v654zm5	5.062586994646477
v654zmh	3.3041401401555923
v654zkv	1.8941452734818272
v654zky	2.8558053249578714
v654zkz	1.5687966091661183
v654zkx	1.4608522470416185
v654zs8	2.185524227998921
v654zs9	4.380304087647469
v654zs3	3.1097324724624826
v654zs1	2.2889728961891027
v654zs4	2.091207835998038
v654zs0	5.103100615873287
v654zkp	6.865906008080834
v654zkr	5.59741418586428
v654zs2	3.4011880967726147
v654zsd	10.403926466938062
v654zs6	1.2391912993448475
v654zs7	2.7036375928149003
v654zs5	1.000467096734776
v654zmj	0.295280205327817
v654zm2	1.6564984668448037
v654zm8	1.78872870547551
v654zmb	1.2066463827040932
v654zmc	1.1021284177219817
v654zq1	1.434355618382628
v654zq3	2.5437170592920966
v654zq9	2.61649349875043
v654zqc	1.41031035672281
v654zqf	0.8842926254457268
v654zr4	6.912092523883087
v654zr1	5.958500691952781
v654zr0	2.4615691000078304
v654zpp	0.4938734943712652
v654zpn	2.93139749526097
v654zpj	6.958951644568415
v654zpq	3.0901001279878413
v654zpr	0.5261101414552626
v654zpx	1.2132233636385845
v654zr8	1.3912659816936868
v654zrb	0.5256645031903405
v654zrc	0.263789312553824
v655p21	0.4966076149215609
v655p24	1.5814613634195802
v655p26	1.446708083925989
v655p2e	1.5162260283349789
v655p2g	0.6377444564121575
v655p2u	1.3017528445508033
v655p3h	0.7602715886516983
v655p3j	1.1518424351668541
v655p3m	0.7056166417013499
v655p3t	0.6484627306148693
v655p3v	0.5088796753899172
v655p3y	0.9813758219178343
v655p6n	1.8446583611997998
v655p6q	1.5769017518151254
v655p6m	1.5476961407410919
v655p6t	1.8128094119231126
v655p6v	2.5286061261671957
v655p7j	2.6637892221749433
v655p7h	1.0183895851466191
v655p7k	1.1018175132919765
v655p77	1.60177017246447
v655p7e	0.7756410146730695
v655p7g	2.6620718998138435
v655pk4	7.357454419370409
v655pk6	8.385958860724879
v655pkd	4.609491050354085
v655pkf	3.542982055988463
v655pkg	3.031713720068546
v655pku	1.3930834794805922
v655pks	6.0278378170055
v655pke	8.367959166872836
v655pkc	11.78801860562145
v655pkb	10.972275384979083
v655phz	3.5870149473174964
v655phy	3.3891586764733006
v655phv	8.4184154760132
v655pjj	3.8909576428523303
v655pjh	3.2128492140121487
v655pj5	3.7790003219393706
v655pj4	3.7045668472710984
v655pj1	4.635112328080963
v655pj3	3.7227061054275157
v655pj2	5.335205612137354
v655nvr	4.82286199911067
v655nvq	9.182098406425679
v655nvm	9.056510495572438
v655nvt	9.324901755626462
v655nvs	9.518133697042407
v655nve	8.697410758060649
v655nvd	8.127720100918534
v655nv9	7.430127617001454
v655nvb	7.166608999291301
v655ntz	7.77856438957551
v655nty	8.25416823025376
v655ntv	8.450213292635166
v655ntu	8.485493267310174
v655nwh	8.538455022517478
v655nw5	8.466579693519396
v655nw4	8.568570605560803
v655nw1	9.230306827607516
v655nw0	9.086884255780495
v655nw2	8.70601281811065
v655nqr	9.123638420604065
v655nqq	9.285210767114098
v655nqm	9.411197508560065
v655nqk	9.986467518142977
v655nqe	10.301672196857881
v655nqd	10.454784718791519
v655nq9	10.544105880537458
v655nq8	11.78458544622904
v655nnx	13.6163424955915
v655nnz	14.372810889254549
v655nny	15.024680404684602
v655nnv	15.79966733656058
v655nnu	16.40324790812685
v655nng	16.331295588639463
v655np5	16.708771963996853
v655np4	16.32707507569416
v655np1	16.622835880315417
v655np0	16.7394876379978
v655jzp	14.963799055249032
v655jzr	13.39407062047475
v655jzq	12.032431825273976
v655jzm	12.509783603324518
v655jzk	13.82927396475532
v655jz7	14.719794465940515
v655jzd	14.587248270652315
v655jz9	12.823938035340442
v655jz8	13.147110511200262
v655jxx	13.84615610656085
v655jxw	14.4867824522401
v655jxy	14.5576297717295
v655jxv	14.774670048284559
v655jxu	15.1674507971955
v655jxg	15.975200540383678
v655jxf	15.928253429009466
v655m84	15.40312628419545
v655m81	14.792873110520866
v655m80	13.602433413972625
v655m2p	12.5259887790001
v655m2n	12.714150978711766
v655m2j	11.546857838632
v655m2k	10.287300426014701
v655m27	10.508956294368176
v655m26	10.946778804696399
v655m23	12.119001035590967
v655m22	12.057752747626902
v655m0r	12.13084302627135
v655m0q	10.11941198873598
v655m0m	9.262516495196621
v655m0t	9.306561020808509
v655m0s	9.349228758954084
v655m0e	9.10408832247424
v655m0d	9.709294248961246
v655m09	9.970188796610646
v655m08	10.635060214500399
v655m0b	11.876080174938476
v655kbz	13.46926086702076
v655kby	13.45374225625565
v655kbv	12.5052733758161
v655kcj	10.881947501138676
v655kch	7.048585526253202
v655kc5	3.9760974615464586
v655kc4	1.8694090017137523
v655kc6	1.1332609865010301
v655kc3	1.7352591491898883
v655kc2	3.0582970392854585
v655k9r	2.46315870449248
v655k9x	2.17692800878077
v655k9w	1.4048140352813887
v655k9t	0.5420139270913521
v655k9s	1.199615274922275
v655k9u	3.3226242130013883
v655k9g	2.9711757726736803
v655kd5	2.1065558510373865
v655kd4	1.2813305005384124
v655kd6	4.5320834216952255
v655kdd	5.692012635886175
v655kdf	4.82705610282584
v655kdc	3.516317400341368
v655ke1	4.398236045861645
v655ke3	5.76930481114296
v655ke9	4.642295588628333
v655kec	3.814634641144081
v655ks1	2.4385656179269435
v655ks3	4.8151465726671905
v655ks9	5.690483984444558
v655ksc	6.916720456648097
v655ksf	7.0297429283867245
v655kt4	5.433213779298228
v655kt6	4.837316932863085
v655kt7	4.1195429283831455
v655kte	4.190565977267138
v655kts	4.541273832390916
v655ktu	5.882457033516842
v655ktv	2.455652901361992
v655kwj	1.693787929456767
v655kwm	1.3696503698487734
v655kwt	1.638674469652602
v655kwv	1.6165732113743019
v655kxj	1.3222514900345697
v655kxn	1.2638679461609017
v655kxq	0.7048683616101882
v655kxr	3.217779856977964
v655kxx	1.778536462877002
v655kxz	0.8445254319360526
v655kxy	2.337347843806953
v655s8n	3.8206528997949323
v655s8q	2.472275492483617
v655s8m	2.2299721099332084
v655s8t	6.042937583381363
v655s8w	5.379696333241485
v655s8x	3.686930123033887
v655sb8	2.5216730635627402
v655sbb	2.886105187587379
v655sbc	3.7431413009918906
v655s8k	0.9166018300090364
v655s8h	0.42521529539956376
v655s85	0.5174196874866043
v655s84	1.7063853056394944
v655kxf	1.4233712522520356
v655kxc	1.198735195250736
v655kxb	1.8136438019601187
v655kx8	3.300349114282938
v655krx	3.8189611186445185
v655krw	2.349842101233453
v655krt	4.253625356757044
v655krv	4.814881665102478
v655kru	2.3332260047890956
v655krg	1.093544050377534
v655s25	2.331722218517914
v655s24	3.3202967328161543
v655s21	2.8038020710901645
v655s20	1.98725746190535
v655s22	2.084873132957109
v655s0r	1.240006495241834
v655s0q	1.1104470455764468
v655s0w	0.6440249038821116
v655s0t	4.610881229734561
v655s0m	1.8204568475856584
v655s0n	2.2064516867157686
v655kpy	7.274855133942056
v655kpv	1.0990202551687211
v655s0j	1.5603336968066828
v655s0h	0.7373266436937842
v655s05	1.6276931194560034
v655s04	1.0208376552586043
v655s01	1.964978103710135
v655s00	2.2301400643388076
v655ebp	1.7259680710745744
v655ebn	1.3035211779332003
v655ebj	4.595263486924657
v655ebh	3.5327103167288434
v655ebk	4.14885361221088
v655eb7	4.143805404749215
v655eb6	4.469520906797801
v655eb3	3.8052121593328465
v655eb2	3.0241137406974445
v655eb0	0.49919530156200537
v655e8p	0.31460522987755707
v6557xz	5.1171093959862
v6557z8	9.636692964037511
sxb58sg	4.31321761049503
sxb58sf	5.025633023720895
sxb58sd	4.178745783283589
sxb58s9	3.758012881458897
sxb58s6	4.0301611035946046
sxb58s7	4.152382534652605
sxb58s5	3.64003703268512
sxb58sh	2.622621329786765
sxb58eu	2.5896205255952798
sxb58ev	3.5334517821338776
sxb58et	0.6626176600966899
sxb58ew	1.2127149078846435
sxb58ex	3.4223982300235933
sxb58g8	4.344420944727305
sxb58g2	5.33680926713286
sxb58g3	1.0616572484089224
sxb58g6	4.6648934296170745
sxb58g4	6.614861574643932
sxb58g5	5.659042386279721
sxb58gh	6.745302953733
sxb58fu	5.005556062941203
sxb58fs	3.9661158001773433
sxb58fe	3.594291073979742
sxb58fk	5.215106106596266
sxb58fm	6.041480838331116
sxb58f7	5.681076126246908
sxb58f6	2.5178325286933583
sxb58f4	1.8552146900228952
sxb58f1	1.6285586006920159
sxb58cc	2.2492549337816423
sxb58cb	2.024883022508647
sxb589z	3.4495665276007923
sxb589y	4.934494531126986
sxb589w	3.3804883408825597
sxb589q	1.754509692128228
sxb589m	1.3409667775978602
sxb589j	1.100575735794466
sxb588v	3.2596145368944334
sxb588y	4.433811130664016
sxb588w	4.143669120690682
sxb588q	5.913238231614437
sxb588n	7.206613935013501
sxb52xz	4.366420704145441
sxb52xy	1.9127274160671583
sxb52xv	6.4051313900321105
sxb52xt	6.956986279662545
sxb52xs	7.030860580818403
sxb52xe	5.0322768245176075
sxb52xd	3.287977919061875
sxb52x9	1.537942325676034
sxb52x2	2.756346021115638
sxb52rr	1.0842074976192795
sxb52rq	2.848270588592194
sxb52rn	2.061037052521282
sxb52rj	1.36122326938456
sxb52rh	1.650174903491565
sxb52qu	0.2065230699113006
sxb52qg	0.682633161827492
sxb52qf	2.3240682790004406
sxb52qd	2.450603217667701
sxb52q9	6.7773571075561305
sxb52q3	11.86798587515425
sxb52q6	12.026740327181946
sxb52q1	7.08685844077716
sxb52q4	10.354540019795298
sxb52mf	7.6554497192625774
sxb52md	2.6218400839257803
sxb52m9	3.5540880539052337
sxb52m8	4.365226266806233
sxb52jx	1.3566483046140259
sxb52jr	1.4486800986181068
sxb52jq	5.2621724818406435
sxb52jm	3.61509178510214
sxb52jk	4.788450496727674
sxb52j7	7.048374316444662
sxb52je	7.3476755094260895
sxb52jd	6.3131032741303095
sxb52j6	6.202710083932397
sxb52j3	5.495395620878293
sxb52j2	4.952987735897314
srzgrvr	6.4799540987405635
srzgrvq	7.13593969790982
srzgrvm	5.871301473645096
srzgrvk	3.6732616594072067
srzgrv7	4.216990833766303
srzgrv4	4.631470819186268
srzgrv1	3.4926759659308946
srzgrv0	2.763238832745837
srzgrv2	6.23331278235458
srzgrtr	6.6551522629469195
srzgrtq	4.389879958702654
srzgrtm	4.997721854201428
srzgrtk	4.928308292219643
srzgrt7	3.24554841371074
srzgrt5	3.4129732748201604
srzgrsg	4.56627802828773
srzgrsf	4.835297776330816
srzgrt4	6.46528636588688
srzgrt1	5.853242534115952
srzgrt0	4.576134223525524
srzgrmp	3.4879642878797297
srzgrmn	5.97141205174026
srzgrky	3.298286254761077
srzgrkv	0.8866678889088851
srzgrku	1.1850246907890458
srzgrkg	1.5739492696833401
srzgrke	1.311659363640236
srzgrkd	2.58227246586602
srzgrk9	5.202149695354332
srzgrk8	14.07944528573751
srzgrhx	5.2265510785013785
srzgrhw	5.55334429104633
srzgrht	2.9070429352312215
srzgrhs	3.750674684596739
srzgrhe	5.207478923836669
srzgrhd	5.431333914324269
srzgrh9	2.3912879283034147
srzgrh8	1.5714745774492875
srzgrh2	1.510572416237823
srzgqur	3.237932669491998
srzgquq	6.997728525554762
srzgquw	8.554220232927717
srzgqut	9.249532802900449
srzgquv	8.736054187850515
srzgquu	7.81501798932905
srzgqug	7.918740254360297
srzgqv5	7.587491211973858
srzgqv4	6.407694586550623
srzgqv6	6.50179974365549
srzgqv3	6.901161031461109
srzgqv9	7.43615200057415
srzgqv8	8.199291447707449
srzgqvb	5.795922894281155
srzgqtz	6.52267963575886
srzgqwp	7.395636166709848
srzgqwn	6.670458609276433
srzgqwq	7.756120966522888
srzgqww	6.042813362172913
srzgqwt	7.271091683396392
srzgqwv	13.157818464562263
srzgqxj	14.400840340067118
srzgqxm	14.9135432036755
srzgqxt	9.11254678146013
srzgqxv	8.30803141416156
srzgqxy	13.04336844626256
srzgw8j	7.867749617425348
srzgw8n	1.0238010632743997
srzgw8p	1.1703672700324907
srzgwb0	2.52141231539556
srzgwb1	3.5281306245437265
srzgwb4	3.959534880285932
srzgwb5	3.385875117413557
srzgwbh	3.0807926876374943
srzgwbj	1.1070408632190714
srzgwbn	0.36195583094383266
srzgwbp	0.9556252156920255
srzgx00	0.7724407278940169
srzgx01	0.526921944194321
srzgx04	1.9287091958574751
srzgx05	0.8323740625151519
srzgx07	2.4813073197183
srzgx0k	1.5164185061631048
srzgx0m	2.374616199411034
srzgx0t	3.0056838372860497
srzgx0w	2.4567772268013637
srzgx0z	4.528878673059956
srzgx2b	5.509899311826073
srzgx30	5.97889605301106
srzgx31	2.59033624688219
srzgx34	1.8791449232264446
srzgx35	0.9649064215008571
srzgx3h	1.4579663618628544
srzgx3j	1.871482004374625
srzgx2v	2.401038620461105
srzgx2y	3.20357565211735
srzgx2z	4.078304059927611
srzgx8b	3.6291364088202576
srzgx89	3.7212524164952097
srzgx8d	2.4996886173465778
srzgx8e	0.9202874578753489
srzgx8s	0.8364712353367569
srzgx8t	1.3551717339167568
srzgx8m	1.17417263623074
srzgx8q	1.793488237267382
srzgx8r	2.263780297031002
srzgxb2	2.166060082194193
srzgxb0	1.1358415887883189
srzgxb1	1.1235929422121032
srzgxb6	0.9153380177522169
srzgxb7	3.42362430143519
srzgxbe	2.3941316976972393
srzgxbg	2.0360663755971005
srzgxbf	7.406296644209845
srzgxc4	10.294704382799752
srzgxc1	12.048312385106602
srzgxc3	13.234897335672851
srzgxc2	14.83420249792543
srzgxc8	18.8240892511907
srzgx9x	16.732477651882217
srzgx9z	4.808859063275063
srzgxcb	0.653794012645501
srzgxf0	1.7845869590489918
srzgxf1	3.3387360930587384
srzgxf4	10.141439594526515
srzgxcg	7.372193993146688
srzgxcu	6.112288330708585
srzgxcv	1.2082694069550612
srzgxcy	1.7554350466021997
srzgxfn	2.7028248155024004
srzgxfq	0.9044634895362761
srzgxfw	1.6889930510677262
srzgxfz	0.9113266360131322
srzgxgp	1.237961446588583
sxb5850	5.410353811128128
sxb5852	5.2029160434785675
sxb5858	3.3233221353697697
sxb5859	2.049350286587445
sxb585f	0.6779886209471693
sxb585g	0.9221564692448858
sxb58hh	3.377202535290666
sxb58hj	3.429742196088912
sxb58hm	1.69276970433348
sxb58hq	2.297038237431616
sxb58hr	4.551107394935798
sxb58hx	5.116986837369621
sxb58k8	6.36066697903806
sxb58k9	7.88996461605594
sxb58kc	6.871306409490541
sxb58kf	1.5309714257502751
sxb58m4	3.802657825706786
sxb58m5	8.744988260929224
sxb58mh	7.299337311368965
sxb58mj	6.902378358471297
sxb58kv	6.242008686464219
sxb58ky	4.523047520891636
sxb58kz	3.1101787331221535
sxb58s8	3.6914226392857237
sxb58t5	3.831900355930909
u2y1wut	0.5053738910920548
u2y1wus	0.5614764716159587
u2y1wuu	1.0615979756146323
u2y1wv5	3.1493964736617737
u2y1wv7	5.17913053483507
u2y1wv6	2.1898042054479236
u2y1wvd	5.55027063691542
u2y1wvf	4.488444449625718
u2y1wy4	5.027170185540208
u2y1wy6	4.316390130121444
u2y1wy3	21.262065361621882
u2y1wy9	16.32838486916942
u2y1wy8	1.2502014949356024
u2y1wyb	3.746017058871505
u2y1wwz	6.246956819112544
u2y1wxp	8.251305680133422
u2y1wxn	8.03786403521682
u2y1wxq	8.262901578551421
u2y1wxm	6.912568454738394
u2y1wxt	10.874733841102149
u2y1wxs	14.000405558863315
u2y1wxu	8.754492667767886
u2y1y8h	7.167233664962661
u2y1y87	12.253129226691044
u2y1y8e	10.566797199352699
u2y1y8d	8.775748593577617
u2y1y89	7.5774697521221395
u2y1y8c	7.2868978004886635
u2y1y8b	6.95979331529449
u2y1y90	4.903147248680401
u2y1y3p	5.2146488660460895
u2y1y3r	2.3994496685472164
u2y1y3x	1.2834595279113714
u2y1y98	3.0751456885770563
u2y1y9b	6.4194888885779955
u2y1yd0	12.052410618478826
u2y1yd2	8.436601468143873
u2y1y6r	3.4502055092210235
u2y1yd8	6.685395884885178
u2y1ydb	12.428936560596036
u2y1ye0	13.3688024885237
u2y1y7p	14.014674531343738
u2y1y7n	15.406706895883188
u2y1y7j	11.2745974899634
u2y1y7m	6.972692631735967
u2y1y7k	2.290809419810252
u2y1y77	3.8292610284211235
u2y1y7e	2.5329336493064
u2y1y7d	1.861043164986965
u2y1y79	5.879351604445866
u2y1y78	8.5982694130995
u2y1y7b	8.852165497613845
u2y1y5z	9.56320773708296
u2y1y5y	9.683194184418806
u2y1y5v	5.543272185334885
u2y1yhj	2.625915112815254
u2y1yhh	3.986869129103095
u2y1yh5	8.061310326771144
u2y1yh4	6.154408414774795
u2y1yh1	5.027876795456629
u2y1yh0	11.471509685691048
u2y1vup	22.007032690124817
u2y1vuq	13.139515002992129
u2y1vum	9.148330787523943
u2y1vuk	6.429890627185624
u2y1vus	4.613910155166101
u2y1vue	3.714866068177223
u2y1vud	3.023852518030623
u2y1vuc	2.6404062025519672
u2y1vub	6.0233384747604575
u2y1vsz	7.246418749585715
u2y1vtp	8.55734316002284
u2y1vtn	7.7629118063510605
u2y1vtq	5.56877361373039
u2y1vtr	2.6792648290771597
u2y1vtx	2.4817000678930325
u2y1vtz	2.892663905036115
